IPID,PI,PMID,DOI,PROJECT
127280.0,"Peter J Schmidt, MD",33833224.0,10.1038/s41398-021-01328-4,MH002874-16
127810.0,Silvia Lopez-Guzman,34916590.0,10.1038/s41386-021-01248-3,MH002981-01
127249.0,"Jun Shen, PhD",35752065.0,10.1016/j.jmr.2022.107257,MH002803-20
127249.0,"Jun Shen, PhD",33682938.0,10.1002/nbm.4501,MH002803-20
127325.0,"Audrey E Thurm, PhD",34913584.0,10.1002/ajmg.a.62607,MH002961-06
127325.0,"Audrey E Thurm, PhD",34518555.0,10.1038/s41598-021-97367-4,MH002961-06
127325.0,"Audrey E Thurm, PhD",34559195.0,10.1093/hmg/ddab280,MH002961-06
127325.0,"Audrey E Thurm, PhD",34529251.0,10.1007/s10803-021-05250-y,MH002961-06
127325.0,"Audrey E Thurm, PhD",35350914.0,10.1177/0271678X221090997,MH002961-06
127325.0,"Audrey E Thurm, PhD",34740315.0,10.1186/s11689-021-09398-7,MH002961-06
127325.0,"Audrey E Thurm, PhD",34716842.0,10.1007/s10803-021-05320-1,MH002961-06
127325.0,"Audrey E Thurm, PhD",34504056.0,10.1038/s41398-021-01580-8,MH002961-06
127325.0,"Audrey E Thurm, PhD",34652576.0,10.1007/s00439-021-02379-9,MH002961-06
127335.0,"Mark H Histed, PhD",35132234.0,10.1038/s41593-021-01008-y,MH002972-04
127335.0,"Mark H Histed, PhD",35923858.0,10.1103/physrevx.12.011044,MH002972-04
127319.0,"Sarah Hollingsworth Lisanby, MD",32651051.0,10.1016/j.jagp.2020.06.008,MH002955-07
127319.0,"Sarah Hollingsworth Lisanby, MD",35734582.0,10.1016/j.cnp.2022.05.002,MH002955-07
127319.0,"Sarah Hollingsworth Lisanby, MD",34321597.0,10.1038/s41386-021-01110-6,MH002955-07
127319.0,"Sarah Hollingsworth Lisanby, MD",33924639.0,10.3390/brainsci11040494,MH002955-07
127319.0,"Sarah Hollingsworth Lisanby, MD",34651464.0,10.1002/brb3.2361,MH002955-07
127319.0,"Sarah Hollingsworth Lisanby, MD",32985049.0,10.1111/bdi.13005,MH002955-07
127319.0,"Sarah Hollingsworth Lisanby, MD",35377345.0,10.1088/1741-2552/ac63a4,MH002955-07
127319.0,"Sarah Hollingsworth Lisanby, MD",35745751.0,10.3390/pharmaceutics14061178,MH002955-07
127319.0,"Sarah Hollingsworth Lisanby, MD",33588322.0,10.1016/j.nicl.2021.102581,MH002955-07
127319.0,"Sarah Hollingsworth Lisanby, MD",33549501.0,10.1016/j.clinph.2020.11.018,MH002955-07
127319.0,"Sarah Hollingsworth Lisanby, MD",35572122.0,10.1177/11795735221088522,MH002955-07
127319.0,"Sarah Hollingsworth Lisanby, MD",34030059.0,10.1016/j.clinph.2021.03.021,MH002955-07
127319.0,"Sarah Hollingsworth Lisanby, MD",31732715.0,10.1038/s41380-019-0589-8,MH002955-07
127319.0,"Sarah Hollingsworth Lisanby, MD",34074611.0,10.1016/j.jagp.2021.04.006,MH002955-07
127319.0,"Sarah Hollingsworth Lisanby, MD",35795258.0,10.3389/fnhum.2022.883337,MH002955-07
127319.0,"Sarah Hollingsworth Lisanby, MD",34974116.0,10.1016/j.neuroimage.2021.118863,MH002955-07
127319.0,"Sarah Hollingsworth Lisanby, MD",35038479.0,10.1016/j.jad.2022.01.053,MH002955-07
127319.0,"Sarah Hollingsworth Lisanby, MD",34551415.0,10.1159/000518957,MH002955-07
127319.0,"Sarah Hollingsworth Lisanby, MD",33927653.0,10.3389/fpsyt.2021.642847,MH002955-07
127319.0,"Sarah Hollingsworth Lisanby, MD",34389811.0,10.1038/s41386-021-01145-9,MH002955-07
127319.0,"Sarah Hollingsworth Lisanby, MD",34272471.0,10.1038/s41386-021-01094-3,MH002955-07
127319.0,"Sarah Hollingsworth Lisanby, MD",33243615.0,10.1016/j.clinph.2020.10.003,MH002955-07
127319.0,"Sarah Hollingsworth Lisanby, MD",32279145.0,10.1007/s00406-020-01127-w,MH002955-07
127319.0,"Sarah Hollingsworth Lisanby, MD",34182182.0,10.1016/j.brs.2021.06.011,MH002955-07
127314.0,"Mario Alexander Penzo, PhD",34413514.0,10.1038/s41593-021-00912-7,MH002950-07
127266.0,"Daniel Pine, MD",35297127.0,10.1002/mpr.1905,MH002782-21
127266.0,"Daniel Pine, MD",34674235.0,10.1002/dev.22189,MH002782-21
127266.0,"Daniel Pine, MD",33738691.0,10.1007/s10578-021-01150-5,MH002782-21
127266.0,"Daniel Pine, MD",35342779.0,10.1016/j.cobeha.2022.101105,MH002782-21
127266.0,"Daniel Pine, MD",34674239.0,10.1002/dev.22185,MH002782-21
127266.0,"Daniel Pine, MD",34599145.0,10.1038/s41398-021-01622-1,MH002782-21
127266.0,"Daniel Pine, MD",32004697.0,10.1016/j.jaac.2019.12.008,MH002782-21
127266.0,"Daniel Pine, MD",33634768.0,10.1017/S0033291721000581,MH002782-21
127266.0,"Daniel Pine, MD",34144216.0,10.1016/j.bpsc.2021.06.004,MH002782-21
127266.0,"Daniel Pine, MD",33755265.0,10.1002/da.23152,MH002782-21
127266.0,"Daniel Pine, MD",32954946.0,10.1080/02699931.2020.1816911,MH002782-21
127266.0,"Daniel Pine, MD",34737386.0,10.1038/s42003-021-02775-x,MH002782-21
127266.0,"Daniel Pine, MD",35652602.0,10.1017/S003329172200157X,MH002782-21
127266.0,"Daniel Pine, MD",33706867.0,10.1016/j.biopsych.2021.01.004,MH002782-21
127320.0,"Mark H Histed, PhD",35132234.0,10.1038/s41593-021-01008-y,MH002956-07
127320.0,"Mark H Histed, PhD",35923858.0,10.1103/physrevx.12.011044,MH002956-07
127302.0,"Maryland Pao, BA, MD",34382119.0,10.1007/s10461-021-03341-6,MH002922-14
127302.0,"Maryland Pao, BA, MD",34033972.0,10.1016/j.jaclp.2021.05.003,MH002922-14
127302.0,"Maryland Pao, BA, MD",34671781.0,10.1101/2021.10.12.21264902,MH002922-14
127302.0,"Maryland Pao, BA, MD",33574462.0,10.1038/s41598-021-83176-2,MH002922-14
127302.0,"Maryland Pao, BA, MD",33948606.0,10.1101/2021.04.28.21256253,MH002922-14
127302.0,"Maryland Pao, BA, MD",34798488.0,10.1016/j.psychres.2021.114273,MH002922-14
127302.0,"Maryland Pao, BA, MD",33712380.0,10.1016/j.jadohealth.2021.01.028,MH002922-14
127302.0,"Maryland Pao, BA, MD",34995831.0,10.1016/j.psychres.2021.114359,MH002922-14
127302.0,"Maryland Pao, BA, MD",35597439.0,10.1016/j.acap.2022.05.013,MH002922-14
127302.0,"Maryland Pao, BA, MD",33972722.0,10.1038/s41436-021-01188-9,MH002922-14
127302.0,"Maryland Pao, BA, MD",34219655.0,10.1016/j.jaclp.2021.02.002,MH002922-14
127302.0,"Maryland Pao, BA, MD",33810884.0,10.1016/j.genhosppsych.2021.01.007,MH002922-14
127302.0,"Maryland Pao, BA, MD",34007002.0,10.1038/s41436-021-01173-2,MH002922-14
127302.0,"Maryland Pao, BA, MD",35605238.0,10.7326/M21-4905,MH002922-14
127302.0,"Maryland Pao, BA, MD",33306002.0,10.1080/07347332.2020.1856997,MH002922-14
127317.0,"Kathleen R Merikangas, PhD",35182537.0,10.1016/j.neubiorev.2022.104585,MH002954-07
127317.0,"Kathleen R Merikangas, PhD",34419186.0,10.1016/S2215-0366(21)00034-1,MH002954-07
127317.0,"Kathleen R Merikangas, PhD",35677875.0,10.3389/fpsyt.2022.780726,MH002954-07
127317.0,"Kathleen R Merikangas, PhD",35030631.0,10.1093/sleep/zsac002,MH002954-07
127254.0,"Barry J Richmond, MD",34735788.0,10.1016/j.neuron.2021.10.023,MH002032-46
127254.0,"Barry J Richmond, MD",35770336.0,10.1093/cercor/bhac263,MH002032-46
127254.0,"Barry J Richmond, MD",34103546.0,10.1038/s41598-021-91244-w,MH002032-46
127254.0,"Barry J Richmond, MD",33987672.0,10.1093/cercor/bhab129,MH002032-46
127254.0,"Barry J Richmond, MD",33853405.0,10.1177/0271678X211007949,MH002032-46
127254.0,"Barry J Richmond, MD",33798259.0,10.1167/jov.21.4.3,MH002032-46
127336.0,"Mark H Histed, PhD",35923858.0,10.1103/physrevx.12.011044,MH002973-04
127324.0,"Adam G Thomas, DPhil",35186306.0,10.1098/rsos.201090,MH002960-06
127324.0,"Adam G Thomas, DPhil",35236846.0,10.1038/s41597-022-01164-1,MH002960-06
127281.0,"Zheng Li, PhD",35169716.0,10.1016/j.xpro.2022.101154,MH002881-16
127281.0,"Zheng Li, PhD",35688289.0,10.1016/j.neures.2022.06.002,MH002881-16
127281.0,"Zheng Li, PhD",34927540.0,10.1080/15548627.2021.2014769,MH002881-16
127281.0,"Zheng Li, PhD",35122262.0,10.1002/ab.22022,MH002881-16
127281.0,"Zheng Li, PhD",35798984.0,10.1007/s00726-022-03184-y,MH002881-16
127281.0,"Zheng Li, PhD",34614419.0,10.1016/j.neuron.2021.09.008,MH002881-16
127281.0,"Zheng Li, PhD",35584788.0,10.1093/cercor/bhac205,MH002881-16
127261.0,"Barry J Richmond, MD",34328413.0,10.7554/eLife.61248,MH002619-31
127261.0,"Barry J Richmond, MD",34012109.0,10.1038/s41434-021-00260-y,MH002619-31
127261.0,"Barry J Richmond, MD",35794012.0,10.1523/JNEUROSCI.0229-22.2022,MH002619-31
127261.0,"Barry J Richmond, MD",33853405.0,10.1177/0271678X211007949,MH002619-31
127318.0,"Kathleen R Merikangas, PhD",34838604.0,10.1016/j.jad.2021.11.056,MH002953-07
127318.0,"Kathleen R Merikangas, PhD",35386056.0,10.1186/s40345-022-00257-5,MH002953-07
127318.0,"Kathleen R Merikangas, PhD",35123338.0,10.1016/j.jpsychires.2021.12.058,MH002953-07
127318.0,"Kathleen R Merikangas, PhD",34401891.0,10.1101/2021.08.10.21261860,MH002953-07
127318.0,"Kathleen R Merikangas, PhD",35291296.0,10.1101/2022.03.03.22271787,MH002953-07
127318.0,"Kathleen R Merikangas, PhD",34658255.0,10.1177/07067437211039936,MH002953-07
127286.0,"Paul Andrew Taylor, BS, PhD",35963233.0,10.1016/j.medj.2022.07.002,MH002888-16
127286.0,"Paul Andrew Taylor, BS, PhD",34906711.0,10.1016/j.neuroimage.2021.118786,MH002888-16
127286.0,"Paul Andrew Taylor, BS, PhD",35770336.0,10.1093/cercor/bhac263,MH002888-16
127286.0,"Paul Andrew Taylor, BS, PhD",34675189.0,10.1038/s41398-021-01621-2,MH002888-16
127286.0,"Paul Andrew Taylor, BS, PhD",35165974.0,10.1002/hbm.25723,MH002888-16
127286.0,"Paul Andrew Taylor, BS, PhD",35780660.0,10.1016/j.nicl.2022.103100,MH002888-16
127286.0,"Paul Andrew Taylor, BS, PhD",34731649.0,10.1016/j.neuron.2021.10.015,MH002888-16
127286.0,"Paul Andrew Taylor, BS, PhD",34838750.0,10.1016/j.neuroimage.2021.118759,MH002888-16
127267.0,"Peter A Bandettini, BS, PhD",34364993.0,10.1016/j.neuroimage.2021.118455,MH002783-21
127267.0,"Peter A Bandettini, BS, PhD",34273456.0,10.1016/j.pneurobio.2021.102121,MH002783-21
127267.0,"Peter A Bandettini, BS, PhD",33813007.0,10.1016/j.neuroimage.2021.117963,MH002783-21
127267.0,"Peter A Bandettini, BS, PhD",33568446.0,10.1523/JNEUROSCI.1786-20.2020,MH002783-21
127267.0,"Peter A Bandettini, BS, PhD",33464361.0,10.1007/s00247-020-04958-w,MH002783-21
127267.0,"Peter A Bandettini, BS, PhD",33211184.0,10.1007/s00247-020-04875-y,MH002783-21
127267.0,"Peter A Bandettini, BS, PhD",34245758.0,10.1016/j.neubiorev.2021.07.005,MH002783-21
127276.0,"Robert Innis, MD",35649646.0,10.2967/jnumed.121.263199,MH002852-18
127276.0,"Robert Innis, MD",35772961.0,10.2967/jnumed.122.263838,MH002852-18
127276.0,"Robert Innis, MD",34837109.0,10.1007/s00247-021-05248-9,MH002852-18
127328.0,"Samer Saleh Hattar, PhD",35767957.0,10.1016/j.celrep.2022.111003,MH002964-06
127328.0,"Samer Saleh Hattar, PhD",33104235.0,10.1002/cne.25061,MH002964-06
127328.0,"Samer Saleh Hattar, PhD",33712461.0,10.1126/sciadv.abe4983,MH002964-06
127328.0,"Samer Saleh Hattar, PhD",34838844.0,10.1016/j.exer.2021.108866,MH002964-06
127328.0,"Samer Saleh Hattar, PhD",35997251.0,10.7554/eLife.74295,MH002964-06
127328.0,"Samer Saleh Hattar, PhD",35132885.0,10.1177/07487304221074995,MH002964-06
127328.0,"Samer Saleh Hattar, PhD",34050024.0,10.1073/pnas.2024500118,MH002964-06
127328.0,"Samer Saleh Hattar, PhD",35687680.0,10.1126/sciadv.abn3567,MH002964-06
127328.0,"Samer Saleh Hattar, PhD",34433830.0,10.1038/s41467-021-25378-w,MH002964-06
127321.0,"Argyrios Stringaris, PhD",35358662.0,10.1016/j.jaac.2022.03.014,MH002957-06
127321.0,"Argyrios Stringaris, PhD",34847615.0,10.1111/jcpp.13547,MH002957-06
127321.0,"Argyrios Stringaris, PhD",34921602.0,10.1093/cercor/bhab417,MH002957-06
127321.0,"Argyrios Stringaris, PhD",35684987.0,10.1111/camh.12571,MH002957-06
127321.0,"Argyrios Stringaris, PhD",34419187.0,10.1016/S2215-0366(21)00154-1,MH002957-06
127321.0,"Argyrios Stringaris, PhD",35697648.0,10.1093/cercor/bhac235,MH002957-06
127321.0,"Argyrios Stringaris, PhD",34642704.0,10.1101/2021.10.07.21264655,MH002957-06
127321.0,"Daniel Pine, MD",35358662.0,10.1016/j.jaac.2022.03.014,MH002957-06
127321.0,"Daniel Pine, MD",34847615.0,10.1111/jcpp.13547,MH002957-06
127321.0,"Daniel Pine, MD",34921602.0,10.1093/cercor/bhab417,MH002957-06
127321.0,"Daniel Pine, MD",35684987.0,10.1111/camh.12571,MH002957-06
127321.0,"Daniel Pine, MD",34419187.0,10.1016/S2215-0366(21)00154-1,MH002957-06
127321.0,"Daniel Pine, MD",35697648.0,10.1093/cercor/bhac235,MH002957-06
127321.0,"Daniel Pine, MD",34642704.0,10.1101/2021.10.07.21264655,MH002957-06
128647.0,"Amir Seyedmousavi, PhD",33898213.0,10.1016/j.mmcr.2021.03.002,CL090088-01
128647.0,"Amir Seyedmousavi, PhD",34684228.0,10.3390/pathogens10101279,CL090088-01
124407.0,"Valeria de Giorgi, PhD",34794498.0,10.1186/s13104-021-05833-z,CL002121-14
124373.0,"Joseph A Frank, MD",33391495.0,10.7150/thno.48353,CL040014-14
124373.0,"Joseph A Frank, MD",35154493.0,10.7150/thno.69908,CL040014-14
124373.0,"Joseph A Frank, MD",34167630.0,10.1166/jbn.2021.3091,CL040014-14
124373.0,"Joseph A Frank, MD",33906946.0,10.1073/pnas.2021915118,CL040014-14
124373.0,"Joseph A Frank, MD",33801627.0,10.3390/cancers13071546,CL040014-14
124373.0,"Joseph A Frank, MD",35461727.0,10.1016/j.tins.2022.03.003,CL040014-14
124373.0,"Joseph A Frank, MD",33462481.0,10.1038/s41593-020-00773-6,CL040014-14
124388.0,"Diane Louise Damiano, PhD",34107523.0,10.1097/PEP.0000000000000802,CL060017-32
124488.0,"Frances T Sheehan, BS, MS, PhD",34755359.0,10.1002/mp.15335,CL060098-02
124469.0,"Elizabeth C Jones, MD",34778782.0,10.1148/ryct.2021210102,CL040017-03
124424.0,"Andrew J Mannes, MD",34526307.0,10.1136/bmj.n1448,CL090033-10
124424.0,"Andrew J Mannes, MD",35304484.0,10.1038/s41598-022-08100-8,CL090033-10
124424.0,"Andrew J Mannes, MD",35504570.0,10.1016/j.jpain.2022.04.009,CL090033-10
124424.0,"Andrew J Mannes, MD",35706427.0,10.3389/fnmol.2022.892345,CL090033-10
124424.0,"Andrew J Mannes, MD",35875671.0,10.3389/fnmol.2022.926596,CL090033-10
124424.0,"Andrew J Mannes, MD",35903541.0,10.31480/2330-4871/154,CL090033-10
124424.0,"Andrew J Mannes, MD",35772961.0,10.2967/jnumed.122.263838,CL090033-10
124409.0,"Bradford J Wood, MD",33846112.0,10.1016/j.euo.2021.03.004,CL040015-14
124409.0,"Bradford J Wood, MD",33736975.0,10.1016/j.urolonc.2021.02.018,CL040015-14
124409.0,"Bradford J Wood, MD",34853503.0,10.1055/s-0041-1739164,CL040015-14
124409.0,"Bradford J Wood, MD",35647400.0,10.1016/j.adro.2021.100860,CL040015-14
124409.0,"Bradford J Wood, MD",34526699.0,10.1038/s41591-021-01506-3,CL040015-14
124409.0,"Bradford J Wood, MD",34584862.0,10.21037/tlcr-21-275,CL040015-14
124409.0,"Bradford J Wood, MD",34021380.0,10.1007/s00270-021-02853-x,CL040015-14
124409.0,"Bradford J Wood, MD",34898541.0,10.3390/curroncol28060370,CL040015-14
124409.0,"Bradford J Wood, MD",36173542.0,10.1007/s11548-022-02747-4,CL040015-14
124409.0,"Bradford J Wood, MD",33861421.0,10.1007/s11547-021-01351-x,CL040015-14
124409.0,"Bradford J Wood, MD",33847515.0,10.1148/radiol.2021202425,CL040015-14
124409.0,"Bradford J Wood, MD",33767213.0,10.1038/s41598-021-85694-5,CL040015-14
124409.0,"Bradford J Wood, MD",35633863.0,10.1097/CU9.0000000000000069,CL040015-14
124409.0,"Bradford J Wood, MD",33707581.0,10.1038/s41598-021-84960-w,CL040015-14
124409.0,"Bradford J Wood, MD",34216724.0,10.1016/j.jhep.2021.06.028,CL040015-14
124409.0,"Bradford J Wood, MD",34733603.0,10.1109/access.2021.3074051,CL040015-14
124409.0,"Bradford J Wood, MD",34800622.0,10.1016/j.jvir.2021.11.005,CL040015-14
124409.0,"Bradford J Wood, MD",33687146.0,10.1002/cam4.3740,CL040015-14
124409.0,"Bradford J Wood, MD",33728278.0,10.2147/JHC.S287800,CL040015-14
124409.0,"Bradford J Wood, MD",34003127.0,10.5152/dir.2021.20095,CL040015-14
124409.0,"Bradford J Wood, MD",34916246.0,10.2967/jnumed.121.262347,CL040015-14
124409.0,"Bradford J Wood, MD",35065205.0,10.1016/j.ijpharm.2022.121466,CL040015-14
124409.0,"Bradford J Wood, MD",33480306.0,10.1080/17425247.2021.1835858,CL040015-14
124409.0,"Bradford J Wood, MD",35274717.0,10.1093/oncolo/oyab073,CL040015-14
124409.0,"Bradford J Wood, MD",33436734.0,10.1038/s41598-020-79900-z,CL040015-14
124409.0,"Bradford J Wood, MD",34171743.0,10.1016/j.clinimag.2021.06.016,CL040015-14
124409.0,"Bradford J Wood, MD",33867045.0,10.1016/j.euo.2020.09.004,CL040015-14
124409.0,"Bradford J Wood, MD",36223450.0,10.1126/scitranslmed.abm8351,CL040015-14
124409.0,"Bradford J Wood, MD",34581627.0,,CL040015-14
124409.0,"Bradford J Wood, MD",34100010.0,10.21203/rs.3.rs-571332/v1,CL040015-14
124409.0,"Bradford J Wood, MD",32143993.0,10.1016/j.acra.2020.01.031,CL040015-14
124409.0,"Bradford J Wood, MD",35523680.0,10.1016/j.brachy.2022.03.009,CL040015-14
124409.0,"Bradford J Wood, MD",32307270.0,10.1016/j.acra.2020.03.017,CL040015-14
124409.0,"Bradford J Wood, MD",33537772.0,10.1093/jamia/ocaa341,CL040015-14
124409.0,"Bradford J Wood, MD",33842890.0,10.1148/ryai.2020200047,CL040015-14
124409.0,"Bradford J Wood, MD",34355163.0,10.3389/frai.2021.590189,CL040015-14
124409.0,"Bradford J Wood, MD",33436994.0,10.1038/s41585-021-00425-9,CL040015-14
124409.0,"Bradford J Wood, MD",34633213.0,10.1097/JU.0000000000002182.03,CL040015-14
124409.0,"Bradford J Wood, MD",34433302.0,10.1097/JU.0000000000002182,CL040015-14
124409.0,"Bradford J Wood, MD",34181465.0,10.1097/JU.0000000000001941,CL040015-14
124409.0,"Bradford J Wood, MD",35349838.0,10.1016/j.media.2022.102418,CL040015-14
124409.0,"Bradford J Wood, MD",34971530.0,10.1109/TMI.2021.3139999,CL040015-14
124409.0,"Bradford J Wood, MD",33601166.0,10.1016/j.media.2021.101992,CL040015-14
124409.0,"Bradford J Wood, MD",33705228.0,10.1097/JU.0000000000001547.03,CL040015-14
124383.0,"Valeria de Giorgi, PhD",35045743.0,10.1177/00220345211049395,CL002068-31
124392.0,"Ronald M Summers, MD, PhD",35156216.0,10.1002/mp.15518,CL040003-20
124392.0,"Ronald M Summers, MD, PhD",35314627.0,10.3390/tomography8020050,CL040003-20
124392.0,"Ronald M Summers, MD, PhD",,10.1089/end.2023.0066,CL040003-20
124392.0,"Ronald M Summers, MD, PhD",35380492.0,10.1148/radiol.211914,CL040003-20
124392.0,"Ronald M Summers, MD, PhD",,10.1117/12.2612620,CL040003-20
124452.0,"Zenaide Maria Quezado, MD",33517776.0,10.1177/1535370220976397,CL090052-06
124452.0,"Zenaide Maria Quezado, MD",35366607.0,10.1016/j.bcmd.2022.102660,CL090052-06
124403.0,"Adrian Marcelo Zelazny, PhD",34321532.0,10.1038/s41598-021-94789-y,CL080013-15
124403.0,"Adrian Marcelo Zelazny, PhD",33336253.0,10.1093/infdis/jiaa769,CL080013-15
124403.0,"Adrian Marcelo Zelazny, PhD",34700378.0,10.1128/mBio.02708-21,CL080013-15
124414.0,"Frances T Sheehan, BS, MS, PhD",34755359.0,10.1002/mp.15335,CL060078-13
124445.0,Nitin Seam,33870325.0,10.34197/ats-scholar.2020-0034OC,CL090044-06
128547.0,"Deborah Phyllis Merke, MS, MD",35411073.0,10.1038/s41574-022-00655-w,CL090085-01
124387.0,"Sergio D Rosenzweig, PhD",33876203.0,10.1182/blood.2020008629,CL010304-24
124387.0,"Sergio D Rosenzweig, PhD",33691560.0,10.1080/1744666X.2021.1901582,CL010304-24
124387.0,"Sergio D Rosenzweig, PhD",33392855.0,10.1007/s10875-020-00936-x,CL010304-24
124387.0,"Sergio D Rosenzweig, PhD",33954879.0,10.1007/s10875-021-01052-0,CL010304-24
124387.0,"Sergio D Rosenzweig, PhD",34087243.0,10.1016/j.jaci.2021.05.028,CL010304-24
124387.0,"Sergio D Rosenzweig, PhD",34032947.0,10.1007/s10875-021-01048-w,CL010304-24
124387.0,"Sergio D Rosenzweig, PhD",34155405.0,10.1038/s41590-021-00951-z,CL010304-24
124387.0,"Karen Moore Frank, MD, PhD",33876203.0,10.1182/blood.2020008629,CL010304-24
124387.0,"Karen Moore Frank, MD, PhD",33691560.0,10.1080/1744666X.2021.1901582,CL010304-24
124387.0,"Karen Moore Frank, MD, PhD",33392855.0,10.1007/s10875-020-00936-x,CL010304-24
124387.0,"Karen Moore Frank, MD, PhD",33954879.0,10.1007/s10875-021-01052-0,CL010304-24
124387.0,"Karen Moore Frank, MD, PhD",34087243.0,10.1016/j.jaci.2021.05.028,CL010304-24
124387.0,"Karen Moore Frank, MD, PhD",34032947.0,10.1007/s10875-021-01048-w,CL010304-24
124387.0,"Karen Moore Frank, MD, PhD",34155405.0,10.1038/s41590-021-00951-z,CL010304-24
124474.0,"Dima Ali Hammoud, MD",33778750.0,10.1148/rycan.2020200058,CL010358-03
124474.0,"Dima Ali Hammoud, MD",32943333.0,10.1016/j.acra.2020.08.023,CL010358-03
124474.0,"Dima Ali Hammoud, MD",34001896.0,10.1038/s41467-021-23088-x,CL010358-03
124474.0,"Dima Ali Hammoud, MD",35385353.0,10.1073/pnas.2110846119,CL010358-03
124418.0,"Irina Maric, MD",33554406.0,10.1002/onco.13712,CL090027-13
124418.0,"Irina Maric, MD",34529025.0,10.1001/jamaoncol.2021.3971,CL090027-13
124366.0,"Scott Yung Ho Kim, MD",34400207.0,10.1016/j.jpeds.2021.08.014,CL010541-06
124434.0,"Scott Yung Ho Kim, MD",35927119.0,10.1016/j.jagp.2022.07.003,CL010539-08
124434.0,"Scott Yung Ho Kim, MD",35026471.0,10.1016/j.jaclp.2021.12.010,CL010539-08
124434.0,"Scott Yung Ho Kim, MD",35045892.0,10.1192/bjp.2021.95,CL010539-08
124369.0,"Dima Ali Hammoud, MD",35049965.0,10.3390/jof8010025,CL090055-05
124484.0,"John Anthony Butman, MD",36056625.0,10.1002/jmri.28407,CL040019-02
124484.0,"John Anthony Butman, MD",34868681.0,10.1155/2021/1898461,CL040019-02
124484.0,"John Anthony Butman, MD",35876604.0,10.1158/1535-7163.MCT-22-0167,CL040019-02
124484.0,"John Anthony Butman, MD",33829156.0,10.1093/braincomms/fcaa143,CL040019-02
124484.0,"John Anthony Butman, MD",35852491.0,10.1002/jmri.28326,CL040019-02
129069.0,"Thomas Campbell Bulea, PhD",,10.3389/frobt.2022.920655.,CL090099-01
129069.0,"Thomas Campbell Bulea, PhD",34222356.0,10.3389/frobt.2021.702137,CL090099-01
129069.0,"Thomas Campbell Bulea, PhD",33403122.0,10.1177/2055668320964056,CL090099-01
124391.0,"Ronald M Summers, MD, PhD",35156216.0,10.1002/mp.15518,CL040004-20
124391.0,"Ronald M Summers, MD, PhD",34809862.0,10.1016/j.cpet.2021.09.009,CL040004-20
124391.0,"Ronald M Summers, MD, PhD",34809860.0,10.1016/j.cpet.2021.09.007,CL040004-20
124391.0,"Ronald M Summers, MD, PhD",34809864.0,10.1016/j.cpet.2021.09.006,CL040004-20
124391.0,"Ronald M Summers, MD, PhD",35314627.0,10.3390/tomography8020050,CL040004-20
124391.0,"Ronald M Summers, MD, PhD",34689882.0,10.1016/j.rcl.2021.07.001,CL040004-20
124391.0,"Ronald M Summers, MD, PhD",34870225.0,10.1148/ryai.2021210248,CL040004-20
124391.0,"Ronald M Summers, MD, PhD",,10.1007/s11548-022-02782-1,CL040004-20
124391.0,"Ronald M Summers, MD, PhD",,10.1089/end.2023.0066,CL040004-20
